Lighting,Weather,HWY_Factor,Factors_Ro,X,Y,Crash_Seve,Crash_Date,Distance,Dir,Agency,Accident_R,AREA,PERIMETER,WARD,ACRES,SQ_MILES,AREA_1,LEN,Primary_St,Secondary_
DAYLIGHT,CLOUDY,NONE,DRY,-115.0982192,36.16598539,INJURY CRASH,01/04/2016,0,AT INT,LVMPD,2210254,321293667.394449,122795.074116,3,7375.91718487,11.5248706,321293667.394,122795.074116,STEWART AVE,N PECOS RD
DARK - SPOT LIGHTING,RAIN,NONE,DRY,-115.1664695,36.149184399999996,INJURY CRASH,01/04/2016,447,N,NHP,2215061,321293667.394449,122795.074116,3,7375.91718487,11.5248706,321293667.394,122795.074116,IR15N,SR589W/E TO IR15N INT40
DARK - CONTINUOUS LIGHTING,CLEAR,NONE,DRY,-115.0755486,36.17348014,INJURY CRASH,01/04/2016,100,E,LVMPD,2221457,321293667.394449,122795.074116,3,7375.91718487,11.5248706,321293667.394,122795.074116,E BONANZA RD,PAGE ST
DAYLIGHT,CLOUDY,"WEATHER: WET, ICY, SNOW, SLUSH",DRY,-115.11587490000001,36.16717356,PROPERTY DAMAGE ONLY,01/04/2016,10,W,NHP,2224403,321293667.394449,122795.074116,3,7375.91718487,11.5248706,321293667.394,122795.074116,US95S TO FRCL53 N/S INT73,EASTERN AVE
DAYLIGHT,CLOUDY: RAIN,"WET, ICY, SNOW, SLUSH",WET,-115.24350349999999,36.17754508,PROPERTY DAMAGE ONLY,01/04/2016,2000,E,NHP,2224405,476978816.39797306,181083.82684135,1,10949.97071439,17.10932924,476978816.398,181083.826841,SUMMERLIN TO US95N,E SUMMERLIN PKWY
DAYLIGHT,CLOUDY: RAIN,"WEATHER: WET, ICY, SNOW, SLUSH",DRY,-115.2443492,36.17639025,PROPERTY DAMAGE ONLY,01/04/2016,200,W,NHP,2224412,476978816.39797306,181083.82684135,1,10949.97071439,17.10932924,476978816.398,181083.826841,US95S TO SR595N INT81,SR595
DAYLIGHT,CLOUDY: RAIN,"WEATHER: WET, ICY, SNOW, SLUSH",DRY,-115.24589250000001,36.17823251,PROPERTY DAMAGE ONLY,01/04/2016,515,N,NHP,2224395,476978816.39797306,181083.82684135,1,10949.97071439,17.10932924,476978816.398,181083.826841,US95S TO SR595N/SR595S INT81,US95S TO SR595S INT81
DARK - SPOT LIGHTING,CLOUDY,NONE,DRY,-115.1731534,36.14413609,INJURY CRASH,01/04/2016,0,AT INT,NHP,2215066,476978816.39797306,181083.82684135,1,10949.97071439,17.10932924,476978816.398,181083.826841,RANCHO DR,SR589
DAYLIGHT,RAIN,NONE,DRY,-115.2061236,36.17598044,PROPERTY DAMAGE ONLY,01/04/2016,25,W,LVMPD,2221439,476978816.39797306,181083.82684135,1,10949.97071439,17.10932924,476978816.398,181083.826841,KANSAS AVE,N DECATUR BLVD
DAYLIGHT,CLEAR,"WET, ICY, SNOW, SLUSH",WET,-115.24491509999999,36.1925993,PROPERTY DAMAGE ONLY,01/04/2016,1200,N,NHP,2224402,476978816.39797306,181083.82684135,1,10949.97071439,17.10932924,476978816.398,181083.826841,LAKE MEAD BLVD TO US95S INT82,US95S
DAYLIGHT,CLOUDY,NONE,DRY,-115.24708079999999,36.21448937,PROPERTY DAMAGE ONLY,01/04/2016,800,N,NHP,2224411,476978816.39797306,181083.82684135,1,10949.97071439,17.10932924,476978816.398,181083.826841,SR574W/E TO US95S INT82B,US95S
DAYLIGHT,CLOUDY,NONE,WET,-115.17226969999999,36.1425859,PROPERTY DAMAGE ONLY,01/04/2016,1000,N,NHP,2224418,476978816.39797306,181083.82684135,1,10949.97071439,17.10932924,476978816.398,181083.826841,IR15N,IR15N TO SR589W/E INT40
DARK - SPOT LIGHTING,CLOUDY,NONE,DRY,-115.1704279,36.1440054,INJURY CRASH,01/04/2016,0,AT INT,NHP,2224423,476978816.39797306,181083.82684135,1,10949.97071439,17.10932924,476978816.398,181083.826841,SR589,SR589W/E TO IR15N INT40
DARK - SPOT LIGHTING,CLOUDY,"WET, ICY, SNOW, SLUSH",DRY,-115.24955349999999,36.17776298,INJURY CRASH,01/04/2016,10,W,NHP,2224424,476978816.39797306,181083.82684135,1,10949.97071439,17.10932924,476978816.398,181083.826841,E SUMMERLIN PKWY,SUMMERLIN TO US95N
DAYLIGHT,CLOUDY,NONE,DRY,-115.20373700000002,36.17320616,PROPERTY DAMAGE ONLY,01/04/2016,1000,W,NHP,2224413,476978816.39797306,181083.82684135,1,10949.97071439,17.10932924,476978816.398,181083.826841,US95S,DECATUR BLVD N/S TO US95S INT79
DAYLIGHT,CLEAR,"WET, ICY, SNOW, SLUSH",WET,-115.2465072,36.17693647,INJURY CRASH,01/04/2016,900,W,NHP,2224406,476978816.39797306,181083.82684135,1,10949.97071439,17.10932924,476978816.398,181083.826841,US95S TO SR595N INT81,SR595
DAYLIGHT,RAIN,WEATHER,DRY,-115.17446799999999,36.175326500000004,PROPERTY DAMAGE ONLY,01/04/2016,75,N,NHP,2224414,476978816.39797306,181083.82684135,1,10949.97071439,17.10932924,476978816.398,181083.826841,SR599 TO US95N INT77,SR599
DAYLIGHT,CLOUDY,"WET, ICY, SNOW, SLUSH",WET,-115.2369781,36.17321171,PROPERTY DAMAGE ONLY,01/04/2016,50,N,NHP,2224417,476978816.39797306,181083.82684135,1,10949.97071439,17.10932924,476978816.398,181083.826841,US95S,SR595S TO US95S
DARK - CONTINUOUS LIGHTING,CLOUDY,NONE,DRY,-115.1759253,36.17520371,INJURY CRASH,01/04/2016,2178,E,NHP,2215059,476978816.39797306,181083.82684135,1,10949.97071439,17.10932924,476978816.398,181083.826841,US95N,SR599 TO US95N INT77
DAYLIGHT,RAIN,"WET, ICY, SNOW, SLUSH",WET,-115.24465459999999,36.18933847,PROPERTY DAMAGE ONLY,01/04/2016,10,N,NHP,2356297,476978816.39797306,181083.82684135,1,10949.97071439,17.10932924,476978816.398,181083.826841,LAKE MEAD BLVD TO US95S INT82,US95S
DARK - CONTINUOUS LIGHTING,CLOUDY: RAIN,NONE,DRY,-115.1378963,36.17509292,INJURY CRASH,01/04/2016,269,W,LVMPD,2210264,396602583.98757404,258219.53201136,5,9105.88864499,14.22795101,396650922.76699996,258828.92186799998,SR579,LAS VEGAS BLVD
DARK - SPOT LIGHTING,CLOUDY,NONE,DRY,-115.24378829999999,36.218117,PROPERTY DAMAGE ONLY,01/04/2016,450,W,LVMPD,2210262,396602583.98757404,258219.53201136,5,9105.88864499,14.22795101,396650922.76699996,258828.92186799998,SR574,RAINBOW BLVD
DAYLIGHT,CLOUDY,NONE,DRY,-115.14305490000001,36.17660823,PROPERTY DAMAGE ONLY,01/04/2016,175,S,LVMPD,2221453,396602583.98757404,258219.53201136,5,9105.88864499,14.22795101,396650922.76699996,258828.92186799998,N MAIN ST,SR579
DAYLIGHT,CLEAR,NONE,WET,-115.244107,36.21810492,PROPERTY DAMAGE ONLY,01/04/2016,400,E,NHP,2224416,396602583.98757404,258219.53201136,5,9105.88864499,14.22795101,396650922.76699996,258828.92186799998,SR574,SR574W/E TO US95N INT82
DARK - SPOT LIGHTING,CLEAR,NONE,DRY,-115.1588577,36.16914039,PROPERTY DAMAGE ONLY,01/04/2016,200,N,NHP,2215042,396602583.98757404,258219.53201136,5,9105.88864499,14.22795101,396650922.76699996,258828.92186799998,US95S TO IR15S INT42,IR15S
DAYLIGHT,RAIN,WEATHER,DRY,-115.16179869999999,36.17476639,INJURY CRASH,01/04/2016,700,N,NHP,2224399,396602583.98757404,258219.53201136,5,9105.88864499,14.22795101,396650922.76699996,258828.92186799998,MLK N/S TO IR15S INT42,MARTIN L KING BLVD
DAYLIGHT,RAIN,"WEATHER: WET, ICY, SNOW, SLUSH",DRY,-115.242062,36.19762670000001,PROPERTY DAMAGE ONLY,01/04/2016,32,W,NHP,2224410,396602583.98757404,258219.53201136,5,9105.88864499,14.22795101,396650922.76699996,258828.92186799998,RAINBOW BLVD TO US95N INT82,RAINBOW BLVD
UNKNOWN,CLOUDY,NONE,DRY,-115.1562597,36.19922332,PROPERTY DAMAGE ONLY,01/04/2016,15,E,LVMPD,2221448,396602583.98757404,258219.53201136,5,9105.88864499,14.22795101,396650922.76699996,258828.92186799998,BALZAR AVE,CONCORD ST
DARK - SPOT LIGHTING,CLOUDY: RAIN,"WEATHER: WET, ICY, SNOW, SLUSH",DRY,-115.34101650000001,36.20177525,PROPERTY DAMAGE ONLY,01/04/2016,400,N,NHP,2224425,553002311.092394,288225.99693598,4,12706.62489887,19.85410141,553498366.595,290462.375356,CC215N,CC215N TO LAKE MEAD BLVD
DARK - CONTINUOUS LIGHTING,CLEAR,NONE,DRY,-115.2422537,36.22178758,PROPERTY DAMAGE ONLY,01/04/2016,0,AT INT,LVMPD,2221436,553002311.092394,288225.99693598,4,12706.62489887,19.85410141,553498366.595,290462.375356,RAINBOW BLVD,BUCKSKIN AVE
DAYLIGHT,RAIN,"WEATHER: WET, ICY, SNOW, SLUSH",DRY,-115.30620079999998,36.24788556,INJURY CRASH,01/04/2016,0,AT INT,LVMPD,2221441,184898368.163071,153149.59033016,0,4244.699443500001,6.63234288,184898368.163,153149.59033,LONE MOUNTAIN RD,GRAND CANYON DR
DARK - CONTINUOUS LIGHTING,CLOUDY: RAIN,NONE,DRY,-115.2627287,36.27035876,INJURY CRASH,01/05/2016,668,S,LVMPD,2221501,1396099629.68306,625331.69844141,6,31991.49041434,49.98670378,1393543746.89,619305.71957,CENTENNIAL CENTER BLVD,AZURE DR
,CLOUDY,NONE,,-115.207098,36.31329409,PROPERTY DAMAGE ONLY,01/05/2016,0,AT INT,NLPD,2215807,1396099629.68306,625331.69844141,6,31991.49041434,49.98670378,1393543746.89,619305.71957,N DECATUR BLVD,HORSE DR
DAYLIGHT,RAIN,"WET, ICY, SNOW, SLUSH",DRY,-115.20651140000001,36.277944700000006,PROPERTY DAMAGE ONLY,01/05/2016,760,N,NHP,2215093,1396099629.68306,625331.69844141,6,31991.49041434,49.98670378,1393543746.89,619305.71957,N DECATUR BLVD,CC215S TO DECATUR BLVD INT41
DARK - SPOT LIGHTING,RAIN,"WET, ICY, SNOW, SLUSH",DRY,-115.2819605,36.29364614,PROPERTY DAMAGE ONLY,01/05/2016,100,N,NHP,2224523,1396099629.68306,625331.69844141,6,31991.49041434,49.98670378,1393543746.89,619305.71957,DURANGO DR TO US95S INT93,US95S
DARK - SPOT LIGHTING,RAIN,"WEATHER: WET, ICY, SNOW, SLUSH: INACTIVE WORK ZONE",DRY,-115.26564750000001,36.27762902,INJURY CRASH,01/05/2016,50,E,NHP,2224469,1396099629.68306,625331.69844141,6,31991.49041434,49.98670378,1393543746.89,619305.71957,US95N TO CC215N INT91,CC215N
DAYLIGHT,CLEAR,NONE,DRY,-115.29812150000001,36.31486023,PROPERTY DAMAGE ONLY,01/05/2016,225,E,NHP,2225577,1396099629.68306,625331.69844141,6,31991.49041434,49.98670378,1393543746.89,619305.71957,W SKYE CANYON PARK DR,SKYE CANYON PARK DR W TO US95N INT 95
DAYLIGHT,CLOUDY,ACTIVE WORK ZONE,DRY,-115.2618769,36.27708187,PROPERTY DAMAGE ONLY,01/05/2016,230,E,NHP,2215101,1396099629.68306,625331.69844141,6,31991.49041434,49.98670378,1393543746.89,619305.71957,CC215N,FRONTAGE RD
DAYLIGHT,CLOUDY: RAIN,WEATHER,DRY,-115.2601189,36.17867458,INJURY CRASH,01/05/2016,200,W,NHP,2224443,814842368.871134,159606.44090370002,2,18706.28164028,29.22856507,814842368.871,159606.440904,W SUMMERLIN PKWY,BUFFALO DR N TO W SUMMERLIN PKWY
DARK - SPOT LIGHTING,RAIN,"WET, ICY, SNOW, SLUSH",DRY,-115.3041808,36.1442727,PROPERTY DAMAGE ONLY,01/05/2016,750,E,LVMPD,2221488,814842368.871134,159606.44090370002,2,18706.28164028,29.22856507,814842368.871,159606.440904,SAHARA AVE,GRAND CANYON DR
DARK - SPOT LIGHTING,CLEAR,NONE,DRY,-115.3136751,36.18065082,INJURY CRASH,01/05/2016,0,AT INT,LVMPD,2221497,814842368.871134,159606.44090370002,2,18706.28164028,29.22856507,814842368.871,159606.440904,N TOWN CENTER DR,CANYON RUN DR
DARK - SPOT LIGHTING,RAIN,"WET, ICY, SNOW, SLUSH",DRY,-115.3069571,36.18643462,PROPERTY DAMAGE ONLY,01/05/2016,1,S,NHP,2224524,814842368.871134,159606.44090370002,2,18706.28164028,29.22856507,814842368.871,159606.440904,N TOWN CENTER DR,TOWN CENTER DR N TO SUMMERLIN PKWY E
DARK - CONTINUOUS LIGHTING,RAIN,"WET, ICY, SNOW, SLUSH",DRY,-115.30192040000001,36.15884735,INJURY CRASH,01/05/2016,341,E,LVMPD,2221492,814842368.871134,159606.44090370002,2,18706.28164028,29.22856507,814842368.871,159606.440904,SR159,APPLE DR
DARK - SPOT LIGHTING,CLOUDY: RAIN,"WEATHER: WET, ICY, SNOW, SLUSH",DRY,-115.09499540000002,36.16514237,INJURY CRASH,01/05/2016,900,N,NHP,2224451,321293667.394449,122795.074116,3,7375.91718487,11.5248706,321293667.394,122795.074116,US95N,SR159E/W TO US95N INT72
DARK - CONTINUOUS LIGHTING,CLEAR,NONE,DRY,-115.14067549999999,36.16908931,INJURY CRASH,01/05/2016,0,AT INT,LVMPD,2221466,321293667.394449,122795.074116,3,7375.91718487,11.5248706,321293667.394,122795.074116,LAS VEGAS BLVD,FREMONT ST
DAYLIGHT,RAIN,NONE,DRY,-115.1383508,36.1587162,INJURY CRASH,01/05/2016,14,E,LVMPD,2221478,321293667.394449,122795.074116,3,7375.91718487,11.5248706,321293667.394,122795.074116,SR159,S 11TH ST
DARK - CONTINUOUS LIGHTING,RAIN,"WET, ICY, SNOW, SLUSH",DRY,-115.15544229999999,36.15208949,INJURY CRASH,01/05/2016,20,E,LVMPD,2221486,321293667.394449,122795.074116,3,7375.91718487,11.5248706,321293667.394,122795.074116,W WYOMING AVE,S COMMERCE ST
DARK - CONTINUOUS LIGHTING,RAIN,WEATHER,DRY,-115.13744469999999,36.15872134,INJURY CRASH,01/05/2016,150,W,LVMPD,2221503,321293667.394449,122795.074116,3,7375.91718487,11.5248706,321293667.394,122795.074116,SR159,MARYLAND PKWY
DARK - NO LIGHTING,RAIN,"WEATHER: WET, ICY, SNOW, SLUSH",DRY,-115.15935290000002,36.15870789,PROPERTY DAMAGE ONLY,01/05/2016,10,S,NHP,2224507,321293667.394449,122795.074116,3,7375.91718487,11.5248706,321293667.394,122795.074116,IR15N TO SR159E INT41,SR159
DAYLIGHT,CLOUDY: RAIN,NONE,DRY,-115.25978870000002,36.18862047,INJURY CRASH,01/05/2016,75,E,LVMPD,2210269,476978816.39797306,181083.82684135,1,10949.97071439,17.10932924,476978816.398,181083.826841,VEGAS DR,N BUFFALO DR
DAYLIGHT,CLOUDY: RAIN,NONE,DRY,-115.24293700000001,36.1442859,INJURY CRASH,01/05/2016,100,N,LVMPD,2210272,476978816.39797306,181083.82684135,1,10949.97071439,17.10932924,476978816.398,181083.826841,SR595,SAHARA AVE
DARK - CONTINUOUS LIGHTING,CLOUDY: RAIN,"WET, ICY, SNOW, SLUSH",DRY,-115.2431164,36.14764903,INJURY CRASH,01/05/2016,34,S,LVMPD,2221505,476978816.39797306,181083.82684135,1,10949.97071439,17.10932924,476978816.398,181083.826841,SR595,OBANNON DR
DAYLIGHT,CLOUDY,"WET, ICY, SNOW, SLUSH",DRY,-115.2498206,36.20842677,INJURY CRASH,01/05/2016,60,S,LVMPD,2210267,476978816.39797306,181083.82684135,1,10949.97071439,17.10932924,476978816.398,181083.826841,N TENAYA WAY,BOX CANYON DR
DAYLIGHT,RAIN,NONE,DRY,-115.21011170000001,36.18080758,INJURY CRASH,01/05/2016,5,E,LVMPD,2210271,476978816.39797306,181083.82684135,1,10949.97071439,17.10932924,476978816.398,181083.826841,W WASHINGTON AVE,N MINNESOTA ST
DARK - CONTINUOUS LIGHTING,RAIN,"WET, ICY, SNOW, SLUSH",DRY,-115.24588119999999,36.20324966,PROPERTY DAMAGE ONLY,01/05/2016,280,E,LVMPD,2210288,476978816.39797306,181083.82684135,1,10949.97071439,17.10932924,476978816.398,181083.826841,SMOKE RANCH RD,ROCK SPRINGS DR
DARK - SPOT LIGHTING,RAIN,"WEATHER: WET, ICY, SNOW, SLUSH",DRY,-115.24695200000001,36.19586397,INJURY CRASH,01/05/2016,100,W,NHP,2215084,476978816.39797306,181083.82684135,1,10949.97071439,17.10932924,476978816.398,181083.826841,LAKE MEAD BLVD,LAKE MEAD BLVD TO US95S INT82
DARK - SPOT LIGHTING,CLOUDY,"WET, ICY, SNOW, SLUSH",DRY,-115.25092859999998,36.15897405,PROPERTY DAMAGE ONLY,01/05/2016,0,AT INT,LVMPD,2221495,476978816.39797306,181083.82684135,1,10949.97071439,17.10932924,476978816.398,181083.826841,SR159,ANTELOPE WAY
,RAIN,,,-115.2422642,36.18046911,PROPERTY DAMAGE ONLY,01/05/2016,220,S,LVMPD,2221502,476978816.39797306,181083.82684135,1,10949.97071439,17.10932924,476978816.398,181083.826841,SR595,W WASHINGTON AVE
DAYLIGHT,CLOUDY,NONE,DRY,-115.2510133,36.21806973,INJURY CRASH,01/05/2016,100,E,NHP,2224428,476978816.39797306,181083.82684135,1,10949.97071439,17.10932924,476978816.398,181083.826841,CHEYENNE AVE,N TENAYA WAY
DARK - SPOT LIGHTING,RAIN,"WET, ICY, SNOW, SLUSH",DRY,-115.2498586,36.177761600000004,INJURY CRASH,01/05/2016,100,W,NHP,2224459,476978816.39797306,181083.82684135,1,10949.97071439,17.10932924,476978816.398,181083.826841,E SUMMERLIN PKWY,SUMMERLIN TO US95N
DARK - SPOT LIGHTING,RAIN,"WET, ICY, SNOW, SLUSH",DRY,-115.2498586,36.177761600000004,INJURY CRASH,01/05/2016,100,W,NHP,2224462,476978816.39797306,181083.82684135,1,10949.97071439,17.10932924,476978816.398,181083.826841,E SUMMERLIN PKWY,SUMMERLIN TO US95N
DARK - SPOT LIGHTING,RAIN,"WEATHER: WET, ICY, SNOW, SLUSH",DRY,-115.24466299999999,36.1969749,PROPERTY DAMAGE ONLY,01/05/2016,200,N,NHP,2224475,476978816.39797306,181083.82684135,1,10949.97071439,17.10932924,476978816.398,181083.826841,US95S,LAKE MEAD BLVD W TO US95S INT82
DARK - SPOT LIGHTING,RAIN,WEATHER,DRY,-115.24958740000001,36.17776283,PROPERTY DAMAGE ONLY,01/05/2016,20,W,NHP,2224477,476978816.39797306,181083.82684135,1,10949.97071439,17.10932924,476978816.398,181083.826841,E SUMMERLIN PKWY,SUMMERLIN E TO US95S INT81
DARK - SPOT LIGHTING,CLEAR,NONE,DRY,-115.24396409999999,36.17904985,PROPERTY DAMAGE ONLY,01/05/2016,750,S,NHP,2224515,476978816.39797306,181083.82684135,1,10949.97071439,17.10932924,476978816.398,181083.826841,SUMMERLIN TO US95N,US95N
DAYLIGHT,CLOUDY,NONE,DRY,-115.1941203,36.17599747,PROPERTY DAMAGE ONLY,01/05/2016,200,W,NHP,2224554,476978816.39797306,181083.82684135,1,10949.97071439,17.10932924,476978816.398,181083.826841,US95N,US95N TO DECATUR BLVD N/S INT79
DAYLIGHT,RAIN,"WET, ICY, SNOW, SLUSH",DRY,-115.2238757,36.1743473,PROPERTY DAMAGE ONLY,01/05/2016,75,E,NHP,2224453,476978816.39797306,181083.82684135,1,10949.97071439,17.10932924,476978816.398,181083.826841,US95N TO SR596 INT80,SR596
DARK - SPOT LIGHTING,RAIN,"WET, ICY, SNOW, SLUSH",DRY,-115.1791632,36.17485070000001,INJURY CRASH,01/05/2016,1000,E,NHP,2224488,476978816.39797306,181083.82684135,1,10949.97071439,17.10932924,476978816.398,181083.826841,US95S TO SR599S INT77,US95S
DARK - SPOT LIGHTING,RAIN,"WET, ICY, SNOW, SLUSH",DRY,-115.1601138,36.16176712,INJURY CRASH,01/05/2016,75,S,NHP,2224483,476978816.39797306,181083.82684135,1,10949.97071439,17.10932924,476978816.398,181083.826841,GRAND CENTRAL PARK N TO IR15N INT41,IR15N
DAYLIGHT,CLOUDY: RAIN,"WET, ICY, SNOW, SLUSH",DRY,-115.236841,36.19572974,INJURY CRASH,01/05/2016,260,E,LVMPD,2210266,396602583.98757404,258219.53201136,5,9105.88864499,14.22795101,396650922.76699996,258828.92186799998,LAKE MEAD BLVD,JAMES BILBRAY DR
DARK - CONTINUOUS LIGHTING,CLOUDY,,DRY,-115.1896034,36.19230865,INJURY CRASH,01/05/2016,48,S,LVMPD,2221468,396602583.98757404,258219.53201136,5,9105.88864499,14.22795101,396650922.76699996,258828.92186799998,SR599,MELODY LN
DAYLIGHT,CLOUDY,NONE,DRY,-115.12511409999998,36.16631386,INJURY CRASH,01/05/2016,0,AT INT,LVMPD,2221473,396602583.98757404,258219.53201136,5,9105.88864499,14.22795101,396650922.76699996,258828.92186799998,STEWART AVE,N BRUCE ST
DAYLIGHT,CLOUDY,NONE,DRY,-115.24552949999999,36.2180722,PROPERTY DAMAGE ONLY,01/05/2016,20,W,NHP,2224436,396602583.98757404,258219.53201136,5,9105.88864499,14.22795101,396650922.76699996,258828.92186799998,SR574,US95N TO SR574W/E INT82
DAYLIGHT,RAIN,NONE,DRY,-115.2434604,36.195721999999996,PROPERTY DAMAGE ONLY,01/05/2016,200,S,NHP,2224549,396602583.98757404,258219.53201136,5,9105.88864499,14.22795101,396650922.76699996,258828.92186799998,US95N TO LAKE MEAD BLVD E INT82,LAKE MEAD BLVD
DAYLIGHT,CLOUDY,"WET, ICY, SNOW, SLUSH",DRY,-115.24287779999999,36.19581873,PROPERTY DAMAGE ONLY,01/05/2016,25,W,NHP,2224552,396602583.98757404,258219.53201136,5,9105.88864499,14.22795101,396650922.76699996,258828.92186799998,LAKE MEAD BLVD,US95N TO LAKE MEAD BLVD E INT82
DARK - CONTINUOUS LIGHTING,RAIN,"WET, ICY, SNOW, SLUSH",DRY,-115.139574,36.17378145,PROPERTY DAMAGE ONLY,01/05/2016,940,S,NHP,2224467,396602583.98757404,258219.53201136,5,9105.88864499,14.22795101,396650922.76699996,258828.92186799998,US95S,US95S TO SR604 N/S INT75B
DARK - SPOT LIGHTING,RAIN,"WET, ICY, SNOW, SLUSH",WET,-115.15723729999999,36.17179183,PROPERTY DAMAGE ONLY,01/05/2016,600,N,NHP,2224487,396602583.98757404,258219.53201136,5,9105.88864499,14.22795101,396650922.76699996,258828.92186799998,US95N TO IR15S INT42,IR15S
DARK - SPOT LIGHTING,RAIN,NONE,DRY,-115.1585567,36.16978217,INJURY CRASH,01/05/2016,450,N,NHP,2224508,396602583.98757404,258219.53201136,5,9105.88864499,14.22795101,396650922.76699996,258828.92186799998,US95S TO IR15S INT42,IR15S
DARK - SPOT LIGHTING,RAIN,"WET, ICY, SNOW, SLUSH",WET,-115.143791,36.1752891,PROPERTY DAMAGE ONLY,01/05/2016,500,E,NHP,2224510,396602583.98757404,258219.53201136,5,9105.88864499,14.22795101,396650922.76699996,258828.92186799998,US95N,SR602 S/N TO US95N INT75A
DARK - SPOT LIGHTING,RAIN,NONE,WET,-115.1417903,36.17445987,INJURY CRASH,01/05/2016,200,N,NHP,2224480,396602583.98757404,258219.53201136,5,9105.88864499,14.22795101,396650922.76699996,258828.92186799998,US95S,MILE MARKER 74.89
DARK - SPOT LIGHTING,RAIN,NONE,WET,-115.15784599999999,36.17117901,PROPERTY DAMAGE ONLY,01/05/2016,1000,N,NHP,2224544,396602583.98757404,258219.53201136,5,9105.88864499,14.22795101,396650922.76699996,258828.92186799998,US95S TO IR15S INT42,IR15S
DARK - SPOT LIGHTING,RAIN,"WEATHER: WET, ICY, SNOW, SLUSH",DRY,-115.1581841,36.17054914,PROPERTY DAMAGE ONLY,01/05/2016,750,N,NHP,2215081,396602583.98757404,258219.53201136,5,9105.88864499,14.22795101,396650922.76699996,258828.92186799998,US95S TO IR15S INT42,IR15S
DARK - SPOT LIGHTING,RAIN,NONE,DRY,-115.1524886,36.17403034,PROPERTY DAMAGE ONLY,01/05/2016,100,S,NHP,2215083,396602583.98757404,258219.53201136,5,9105.88864499,14.22795101,396650922.76699996,258828.92186799998,US95N,US95N TO MLK N/S INT42
DARK - SPOT LIGHTING,RAIN,NONE,DRY,-115.15014550000001,36.17479666,INJURY CRASH,01/05/2016,900,W,NHP,2215085,396602583.98757404,258219.53201136,5,9105.88864499,14.22795101,396650922.76699996,258828.92186799998,US95N TO IR15S INT42,US95N
DAYLIGHT,CLOUDY,NONE,WET,-115.1528865,36.17388115,PROPERTY DAMAGE ONLY,01/05/2016,100,N,NHP,2224431,396602583.98757404,258219.53201136,5,9105.88864499,14.22795101,396650922.76699996,258828.92186799998,US95S,FRCL54/MLKING TO US95S INT76
DAYLIGHT,CLOUDY,NONE,WET,-115.1538479,36.17499499,PROPERTY DAMAGE ONLY,01/05/2016,1500,S,NHP,2224438,396602583.98757404,258219.53201136,5,9105.88864499,14.22795101,396650922.76699996,258828.92186799998,IR15N,IR15N TO FRCL40 N/S INT43
DAYLIGHT,CLOUDY: RAIN,NONE,DRY,-115.24379440000001,36.2247479,INJURY CRASH,01/05/2016,85,W,LVMPD,2210265,553002311.092394,288225.99693598,4,12706.62489887,19.85410141,553498366.595,290462.375356,ELM CREEK DR,IRV-MARCUS DR
DAYLIGHT,CLOUDY: RAIN,NONE,DRY,-115.2971721,36.21843067,INJURY CRASH,01/05/2016,0,AT INT,LVMPD,2221477,553002311.092394,288225.99693598,4,12706.62489887,19.85410141,553498366.595,290462.375356,CHEYENNE AVE,FORT APACHE RD
DAYLIGHT,CLOUDY: RAIN,"WET, ICY, SNOW, SLUSH",DRY,-115.24699050000001,36.22465262,PROPERTY DAMAGE ONLY,01/05/2016,1000,N,NHP,2224433,553002311.092394,288225.99693598,4,12706.62489887,19.85410141,553498366.595,290462.375356,US95S,US95S TO SR574W/E INT82
DAYLIGHT,RAIN,NONE,DRY,-115.2998064,36.20592227,INJURY CRASH,01/05/2016,0,AT INT,LVMPD,2221475,553002311.092394,288225.99693598,4,12706.62489887,19.85410141,553498366.595,290462.375356,LAKE MEAD BLVD,HILLS CENTER DR
DARK - SPOT LIGHTING,RAIN,"WET, ICY, SNOW, SLUSH",DRY,-115.2513904,36.2403578,PROPERTY DAMAGE ONLY,01/05/2016,0,AT INT,NHP,2224455,553002311.092394,288225.99693598,4,12706.62489887,19.85410141,553498366.595,290462.375356,CRAIG RD,N TENAYA WAY
DAWN,CLOUDY,NONE,DRY,-115.2524426,36.26285457,INJURY CRASH,01/05/2016,28,S,NHP,2224427,553002311.092394,288225.99693598,4,12706.62489887,19.85410141,553498366.595,290462.375356,SR599N TO ANN RD INT90B,ANN RD
DARK - NO LIGHTING,RAIN,"WET, ICY, SNOW, SLUSH",DRY,-115.3059909,36.27165441,INJURY CRASH,01/05/2016,0,AT INT,LVMPD,2210280,184898368.163071,153149.59033016,0,4244.699443500001,6.63234288,184898368.163,153149.59033,GRAND CANYON DR,BRIGHT ANGEL WAY
DAYLIGHT,CLOUDY,"WET, ICY, SNOW, SLUSH",DRY,-115.32693049999999,36.26242706,INJURY CRASH,01/05/2016,10,N,NHP,2215067,861272.47358391,6177.70490894,0,19.77217444,0.03089402,861272.473584,6177.70490894,CC215S,ANN RD
